id,hive,internal,external,board,operational,panel,cell,weight,latitude,longitude,altitude,temperature,pressure,humidity,rain_level,wind_direction,wind_speed,wind_speed_mean,wind_speed_max,wind_direction_at_max_speed,flow,date,temperature_C,lat_lon
3738,AAA00353656109378739,3430,2237,2375,0,11858,4142,96854,457276,97127,307,1822,9838,54,0,0,14,24,49,0,228,10/7/22 4.23,18,"45.7275, 9.7127"
3739,AAA00353656109378739,3448,2225,2362,0,11924,4128,96819,457276,97127,307,1809,9839,54,0,247,15,16,30,0,222,10/7/22 4.38,18,"45.7275, 9.7127"
3740,AAA00353656109378739,3441,2218,2375,0,11858,4128,96888,457276,97127,307,1788,9839,54,0,0,24,17,40,0,169,10/7/22 4.53,18,"45.7275, 9.7127"
3741,AAA00353656109378739,3430,2206,2350,0,11924,4128,96854,457276,97127,307,1774,9838,55,0,292,12,21,38,0,184,10/7/22 5.08,18,"45.7275, 9.7127"
3742,AAA00353656109378739,3432,2193,2331,0,11924,4128,96923,457276,97127,307,1769,9838,55,0,337,51,31,59,0,223,10/7/22 5.23,18,"45.7275, 9.7127"
3743,AAA00353656109378739,3437,2187,2331,0,11924,4128,96992,457276,97127,307,1778,9837,55,0,337,26,20,29,0,281,10/7/22 5.38,18,"45.7275, 9.7127"
3744,AAA00353656109378739,3440,2181,2343,0,11858,4142,96992,457275,97127,315,1776,9837,55,0,0,15,16,20,0,471,10/7/22 5.53,18,"45.7275, 9.7127"
3745,AAA00353656109378739,3443,2175,2312,0,11924,4135,97095,457275,97127,315,1762,9836,55,0,0,19,19,44,0,318,10/7/22 6.08,18,"45.7275, 9.7127"
3746,AAA00353656109378739,3441,2156,2300,0,11924,4142,97130,457275,97127,315,1758,9836,55,0,0,12,19,36,0,447,10/7/22 6.24,18,"45.7275, 9.7127"
3747,AAA00353656109378739,3441,2143,2343,0,11924,4122,97130,457275,97127,315,1765,9835,55,0,292,12,26,40,0,405,10/7/22 6.39,18,"45.7275, 9.7127"
3748,AAA00353656109378739,3424,2143,2318,0,11924,4149,97199,457275,97127,315,1810,9834,55,0,337,28,22,34,0,298,10/7/22 6.54,18,"45.7275, 9.7127"
3749,AAA00353656109378739,3448,2137,2293,0,11858,4115,97130,457275,97127,315,1948,9833,56,0,0,21,29,41,0,297,10/7/22 7.09,19,"45.7275, 9.7127"
3750,AAA00353656109378739,3442,2137,2287,0,11924,4115,97095,457275,97127,315,2115,9832,53,0,0,28,23,39,0,340,10/7/22 7.24,21,"45.7275, 9.7127"
3751,AAA00353656109378739,3434,2143,2287,0,11924,4128,97130,457275,97127,315,2093,9832,52,0,247,12,16,24,0,443,10/7/22 7.39,21,"45.7275, 9.7127"
3752,AAA00353656109378739,3425,2162,2318,0,11858,4142,97130,457275,97127,315,2117,9831,52,0,247,11,15,24,0,435,10/7/22 7.54,21,"45.7275, 9.7127"
3753,AAA00353656109378739,3434,2175,2312,0,11924,4128,97130,457275,97127,315,2173,9831,51,0,0,18,18,28,0,552,10/7/22 8.09,22,"45.7275, 9.7127"
3754,AAA00353656109378739,3469,2193,2325,0,11924,4135,97165,457275,97127,315,2248,9830,51,0,292,17,14,32,0,586,10/7/22 8.24,22,"45.7275, 9.7127"
3755,AAA00353656109378739,3445,2212,2343,0,11858,4128,97165,457275,97127,315,2285,9829,50,0,292,30,27,42,0,775,10/7/22 8.39,23,"45.7275, 9.7127"
3756,AAA00353656109378739,3456,2231,2381,0,11924,4142,97130,457275,97127,315,2333,9827,49,0,67,42,18,42,67,1147,10/7/22 8.54,23,"45.7275, 9.7127"
3757,AAA00353656109378739,3477,2256,2387,0,11924,4122,97130,457275,97127,315,2378,9826,48,0,0,25,12,25,0,974,10/7/22 9.10,24,"45.7275, 9.7127"
3758,AAA00353656109378739,3452,2281,2412,0,11858,4128,97061,457275,97127,315,2481,9824,47,0,202,10,9,16,0,922,10/7/22 9.25,25,"45.7275, 9.7127"
3759,AAA00353656109378739,3435,2312,2450,0,11924,4115,96992,457275,97127,315,2733,9822,44,0,112,16,11,23,0,957,10/7/22 9.40,27,"45.7275, 9.7127"
3760,AAA00353656109378739,3432,2356,2512,0,11858,4142,96923,457275,97127,300,3015,9822,42,0,247,21,16,29,0,975,10/7/22 9.55,30,"45.7275, 9.7127"
3761,AAA00353656109378739,3448,2418,2550,0,11924,4128,96923,457275,97127,300,3180,9820,38,0,135,29,21,52,0,1069,10/7/22 10.10,32,"45.7275, 9.7127"
3762,AAA00353656109378739,3451,2487,2612,0,11858,4128,96854,457275,97127,300,3321,9819,36,0,292,8,11,19,0,1154,10/7/22 10.25,33,"45.7275, 9.7127"
3763,AAA00353656109378739,3462,2556,2750,0,11989,4115,96888,457275,97127,300,3431,9817,34,0,247,16,14,24,0,1529,10/7/22 10.40,34,"45.7275, 9.7127"
3764,AAA00353656109378739,3446,2637,2787,0,11924,4122,96854,457275,97127,300,3555,9815,32,0,292,2,12,36,0,1200,10/7/22 10.55,36,"45.7275, 9.7127"
3765,AAA00353656109378739,3455,2700,2837,0,11924,4128,96854,457275,97127,300,3656,9814,31,0,292,28,12,32,0,1547,10/7/22 11.10,37,"45.7275, 9.7127"
3766,AAA00353656109378739,3451,2775,2900,0,11924,4128,96854,457275,97127,300,3726,9813,30,0,202,22,33,71,0,1463,10/7/22 11.26,37,"45.7275, 9.7127"
3767,AAA00353656109378739,3451,2843,2968,0,11858,4135,96819,457275,97127,300,3863,9813,28,0,292,38,19,38,292,1444,10/7/22 11.41,39,"45.7275, 9.7127"
3768,AAA00353656109378739,3472,2906,3050,0,11858,4128,96854,457275,97127,300,3975,9812,27,0,0,18,12,34,0,1547,10/7/22 11.56,40,"45.7275, 9.7127"
3769,AAA00353656109378739,3478,2962,3093,0,11858,4149,96888,457275,97127,300,3949,9809,27,0,22,104,39,104,22,1631,10/7/22 12.11,39,"45.7275, 9.7127"
3770,AAA00353656109378739,3472,3012,3137,0,11924,4128,96785,457275,97127,300,4021,9808,26,0,0,3,15,34,0,1942,10/7/22 12.26,40,"45.7275, 9.7127"
3771,AAA00353656109378739,3478,3062,3187,0,11924,4122,96819,457275,97127,300,4163,9806,25,0,202,31,22,35,0,1845,10/7/22 12.41,42,"45.7275, 9.7127"
3772,AAA00353656109378739,3526,3106,3250,0,11858,4122,96750,457275,97127,300,4117,9804,24,0,202,53,35,80,0,1701,10/7/22 12.56,41,"45.7275, 9.7127"
3773,AAA00353656109378739,3536,3143,3275,0,11924,4135,96785,457275,97127,300,4283,9802,24,0,292,4,11,32,0,1946,10/7/22 13.11,43,"45.7275, 9.7127"
3774,AAA00353656109378739,3491,3181,3300,0,11924,4128,96715,457275,97127,300,4293,9800,23,0,247,8,22,54,0,1913,10/7/22 13.27,43,"45.7275, 9.7127"
3775,AAA00353656109378739,3493,3212,3337,0,11858,4122,96646,457275,97127,300,4266,9798,23,0,247,12,23,83,0,1854,10/7/22 13.42,43,"45.7275, 9.7127"
3776,AAA00353656109378739,3470,3237,3381,0,11924,4108,96646,457275,97126,298,4308,9799,22,0,135,14,29,70,0,1745,10/7/22 13.57,43,"45.7275, 9.7127"
3777,AAA00353656109378739,3460,3250,3375,0,11924,4122,96577,457275,97126,298,4345,9797,22,0,292,32,19,44,0,1834,10/7/22 14.12,43,"45.7275, 9.7127"
3778,AAA00353656109378739,3475,3256,3381,0,11924,4128,96577,457275,97126,298,4096,9795,22,0,247,14,19,36,0,1856,10/7/22 14.27,41,"45.7275, 9.7127"
3779,AAA00353656109378739,3472,3256,3450,0,11989,4108,96646,457275,97126,298,4353,9795,22,0,247,10,21,50,0,1658,10/7/22 14.42,44,"45.7275, 9.7127"
3780,AAA00353656109378739,3462,3256,3406,0,11924,4142,96508,457275,97126,298,4206,9794,22,0,202,56,42,66,0,1666,10/7/22 14.57,42,"45.7275, 9.7127"
3781,AAA00353656109378739,3447,3250,3381,0,11924,4135,96543,457275,97126,298,4222,9792,22,0,0,142,46,142,0,1717,10/7/22 15.12,42,"45.7275, 9.7127"
3782,AAA00353656109378739,3473,3250,3375,0,11924,4115,96508,457275,97126,298,3577,9792,23,0,292,48,28,48,292,1486,10/7/22 15.27,36,"45.7275, 9.7127"
3783,AAA00353656109378739,3472,3237,3362,0,11924,4135,96508,457275,97126,298,3303,9791,24,0,22,47,41,133,0,1556,10/7/22 15.42,33,"45.7275, 9.7127"
3784,AAA00353656109378739,3455,3237,3368,0,11924,4108,96474,457275,97126,298,3231,9790,25,0,292,46,33,71,0,1550,10/7/22 15.57,32,"45.7275, 9.7127"
3785,AAA00353656109378739,3455,3225,3350,0,11924,4135,96439,457275,97126,298,3212,9789,26,0,202,55,37,55,202,1541,10/7/22 16.13,32,"45.7275, 9.7127"
3786,AAA00353656109378739,3532,3218,3337,0,11858,4128,96439,457275,97126,298,3257,9789,27,0,0,118,54,118,0,1577,10/7/22 16.28,33,"45.7275, 9.7127"
3787,AAA00353656109378739,3454,3206,3325,0,11924,4122,96335,457275,97126,298,3164,9788,27,0,202,8,27,55,0,1400,10/7/22 16.43,32,"45.7275, 9.7127"
3788,AAA00353656109378739,3451,3206,3331,0,11924,4122,96335,457275,97126,298,3134,9788,28,0,112,32,34,63,0,1404,10/7/22 16.58,31,"45.7275, 9.7127"
3789,AAA00353656109378739,3452,3193,3318,0,11924,4135,96335,457275,97126,298,3109,9788,28,0,247,19,12,19,247,1498,10/7/22 17.13,31,"45.7275, 9.7127"
3790,AAA00353656109378739,3459,3187,3306,0,11924,4122,96335,457275,97126,298,3078,9787,29,0,157,28,53,94,0,1573,10/7/22 17.28,31,"45.7275, 9.7127"
3791,AAA00353656109378739,3450,3175,3293,0,11924,4135,96335,457275,97126,298,3072,9787,29,0,247,8,21,56,0,1647,10/7/22 17.43,31,"45.7275, 9.7127"
3792,AAA00353656109378739,3453,3168,3300,0,11858,4122,96335,457275,97127,304,3059,9787,29,0,202,39,44,95,0,1786,10/7/22 17.58,31,"45.7275, 9.7127"
3793,AAA00353656109378739,3455,3162,3281,0,11793,4128,96335,457275,97127,304,3048,9787,30,0,202,8,43,91,0,1733,10/7/22 18.13,30,"45.7275, 9.7127"
3794,AAA00353656109378739,3473,3150,3275,0,11858,4142,96301,457275,97127,304,3050,9786,30,0,247,85,31,85,247,1694,10/7/22 18.29,31,"45.7275, 9.7127"
3795,AAA00353656109378739,3461,3143,3337,0,11989,4128,96335,457275,97127,304,3012,9786,30,0,247,10,44,94,0,1684,10/7/22 18.44,30,"45.7275, 9.7127"
3796,AAA00353656109378739,3464,3137,3275,0,11924,4115,96232,457275,97127,304,2992,9786,30,0,202,3,28,105,0,1841,10/7/22 18.59,30,"45.7275, 9.7127"
3797,AAA00353656109378739,3446,3118,3250,0,11924,4128,96232,457275,97127,304,2965,9787,30,0,202,18,15,40,0,1834,10/7/22 19.14,30,"45.7275, 9.7127"
3798,AAA00353656109378739,3472,3106,3231,0,11924,4128,96197,457275,97127,304,2931,9788,30,0,202,0,24,74,0,1624,10/7/22 19.29,29,"45.7275, 9.7127"
3799,AAA00353656109378739,3460,3093,3225,0,11924,4122,96163,457275,97127,304,2911,9789,31,0,202,96,31,96,202,1263,10/7/22 19.44,29,"45.7275, 9.7127"
3800,AAA00353656109378739,3460,3087,3218,0,11924,4128,96197,457275,97127,304,2891,9789,31,0,292,6,40,78,0,1299,10/7/22 19.59,29,"45.7275, 9.7127"
3801,AAA00353656109378739,3448,3068,3193,0,11858,4122,96163,457275,97127,304,2837,9790,31,0,135,60,23,60,135,1064,10/7/22 20.14,28,"45.7275, 9.7127"
3802,AAA00353656109378739,3459,3056,3181,0,11924,4115,96128,457275,97127,304,2773,9791,32,0,292,10,9,24,0,921,10/7/22 20.29,28,"45.7275, 9.7127"
3803,AAA00353656109378739,3466,3025,3156,0,11858,4122,96093,457275,97127,304,2675,9792,33,0,337,17,11,22,0,541,10/7/22 20.45,27,"45.7275, 9.7127"
3804,AAA00353656109378739,3468,3000,3137,0,11924,4122,96059,457275,97127,304,2574,9793,34,0,0,8,12,19,0,550,10/7/22 21.00,26,"45.7275, 9.7127"
3805,AAA00353656109378739,3476,2956,3087,0,11858,4128,95990,457275,97127,304,2493,9795,35,0,292,13,8,13,292,427,10/7/22 21.15,25,"45.7275, 9.7127"
3806,AAA00353656109378739,3457,2918,3050,0,11924,4122,95886,457275,97127,304,2450,9797,36,0,0,10,16,24,0,377,10/7/22 21.30,25,"45.7275, 9.7127"
3807,AAA00353656109378739,3471,2881,3012,0,11924,4122,95852,457275,97127,304,2407,9799,37,0,0,16,14,26,0,536,10/7/22 21.45,24,"45.7275, 9.7127"
3808,AAA00353656109378739,3453,2856,2993,0,11924,4128,95852,457275,97127,321,2361,9801,38,0,0,13,14,21,0,486,10/7/22 22.00,24,"45.7275, 9.7127"
3809,AAA00353656109378739,3467,2831,2962,0,11924,4122,95782,457275,97127,321,2359,9803,39,0,337,17,24,39,0,385,10/7/22 22.15,24,"45.7275, 9.7127"
3810,AAA00353656109378739,3464,2793,2931,0,11924,4122,95679,457275,97127,321,2323,9805,39,0,292,18,20,23,0,311,10/7/22 22.30,23,"45.7275, 9.7127"
3811,AAA00353656109378739,3468,2775,2987,0,11989,4122,95713,457275,97127,321,2294,9806,40,0,0,10,19,30,0,318,10/7/22 22.45,23,"45.7275, 9.7127"
3812,AAA00353656109378739,3463,2756,2906,0,11924,4122,95748,457275,97127,321,2288,9808,41,0,0,29,14,29,0,334,10/7/22 23.00,23,"45.7275, 9.7127"
3813,AAA00353656109378739,3463,2731,2862,0,11924,4135,95713,457275,97127,321,2314,9810,41,0,0,26,17,26,0,256,10/7/22 23.15,23,"45.7275, 9.7127"
3814,AAA00353656109378739,3453,2700,2831,0,11924,4142,95748,457275,97127,321,2225,9812,41,0,292,4,10,14,0,323,10/7/22 23.31,22,"45.7275, 9.7127"
3815,AAA00353656109378739,3459,2656,2793,0,11924,4128,95782,457275,97127,321,2112,9814,43,0,292,10,1,10,292,220,10/7/22 23.46,21,"45.7275, 9.7127"
3816,AAA00353656109378739,3461,2631,2768,0,11924,4128,95748,457275,97127,321,2138,9814,44,0,337,6,9,15,0,209,11/7/22 0.01,21,"45.7275, 9.7127"
3817,AAA00353656109378739,3455,2612,2743,0,11924,4115,95886,457275,97127,321,2134,9815,44,0,0,2,12,34,0,231,11/7/22 0.16,21,"45.7275, 9.7127"
3818,AAA00353656109378739,3455,2593,2725,0,11858,4142,95852,457275,97127,321,2143,9817,45,0,292,50,16,50,292,192,11/7/22 0.31,21,"45.7275, 9.7127"
3819,AAA00353656109378739,3455,2581,2712,0,11924,4135,95817,457275,97127,321,2167,9818,45,0,0,0,9,31,0,216,11/7/22 0.46,22,"45.7275, 9.7127"
3820,AAA00353656109378739,3442,2562,2700,0,11924,4128,95886,457275,97127,321,2112,9820,45,0,0,6,8,21,0,166,11/7/22 1.01,21,"45.7275, 9.7127"
3821,AAA00353656109378739,3459,2537,2668,0,11924,4135,95921,457275,97127,321,2060,9821,46,0,292,0,7,14,0,150,11/7/22 1.16,21,"45.7275, 9.7127"
3822,AAA00353656109378739,3463,2518,2643,0,11924,4122,95921,457275,97127,321,2053,9821,47,0,0,28,15,28,0,280,11/7/22 1.31,21,"45.7275, 9.7127"
3823,AAA00353656109378739,3460,2500,2631,0,11924,4149,95955,457275,97127,321,2061,9821,47,0,337,9,10,18,0,203,11/7/22 1.46,21,"45.7275, 9.7127"
3824,AAA00353656109378739,3457,2487,2625,0,11858,4122,95990,457275,97127,308,2022,9823,47,0,0,12,8,13,0,220,11/7/22 2.01,20,"45.7275, 9.7127"
3825,AAA00353656109378739,3444,2462,2593,0,11924,4115,95990,457275,97127,308,1983,9823,48,0,292,10,10,16,0,127,11/7/22 2.16,20,"45.7275, 9.7127"
3826,AAA00353656109378739,3450,2450,2575,0,11858,4128,95990,457275,97127,308,1977,9822,49,0,0,27,16,27,0,334,11/7/22 2.32,20,"45.7275, 9.7127"
3827,AAA00353656109378739,3443,2443,2650,0,11989,4108,95990,457275,97127,308,1998,9822,49,0,0,14,15,25,0,249,11/7/22 2.47,20,"45.7275, 9.7127"
3828,AAA00353656109378739,3455,2437,2581,0,11924,4122,95990,457275,97127,308,2020,9822,49,0,0,25,19,28,0,248,11/7/22 3.02,20,"45.7275, 9.7127"
3829,AAA00353656109378739,3444,2425,2556,0,11924,4128,95990,457275,97127,308,2018,9821,49,0,292,4,21,44,0,347,11/7/22 3.17,20,"45.7275, 9.7127"
3830,AAA00353656109378739,3438,2406,2543,0,11924,4128,96059,457275,97127,308,1993,9821,50,0,292,38,18,38,292,204,11/7/22 3.32,20,"45.7275, 9.7127"
3831,AAA00353656109378739,3436,2393,2531,0,11924,4128,96024,457275,97127,308,1977,9821,50,0,0,20,18,23,0,173,11/7/22 3.47,20,"45.7275, 9.7127"
3832,AAA00353656109378739,3436,2381,2525,0,11924,4115,96059,457275,97127,308,1933,9821,51,0,0,12,16,27,0,131,11/7/22 4.02,19,"45.7275, 9.7127"
3833,AAA00353656109378739,3447,2362,2500,0,11924,4122,96093,457275,97127,308,1918,9821,51,0,0,0,10,21,0,179,11/7/22 4.17,19,"45.7275, 9.7127"
3834,AAA00353656109378739,3434,2343,2475,0,11924,4135,96093,457275,97127,308,1867,9822,52,0,337,8,5,9,0,191,11/7/22 4.32,19,"45.7275, 9.7127"
3835,AAA00353656109378739,3426,2331,2462,0,11858,4122,96128,457275,97127,308,1893,9822,53,0,22,6,20,46,0,343,11/7/22 4.47,19,"45.7275, 9.7127"
3836,AAA00353656109378739,3441,2318,2456,0,11858,4122,96163,457275,97127,308,1847,9823,53,0,0,22,5,22,0,245,11/7/22 5.02,18,"45.7275, 9.7127"
3837,AAA00353656109378739,3448,2300,2431,0,11924,4128,96163,457275,97127,308,1822,9824,54,0,337,0,8,20,0,129,11/7/22 5.17,18,"45.7275, 9.7127"
3838,AAA00353656109378739,3455,2281,2412,0,11924,4128,96266,457275,97127,308,1806,9824,54,0,292,14,10,14,292,310,11/7/22 5.33,18,"45.7275, 9.7127"
3839,AAA00353656109378739,3456,2262,2393,0,11924,4108,96335,457275,97127,308,1788,9824,55,0,0,9,7,18,0,289,11/7/22 5.48,18,"45.7275, 9.7127"
3840,AAA00353656109378739,3448,2256,2393,0,11924,4128,96439,457275,97127,297,1794,9824,56,0,0,0,11,24,0,615,11/7/22 6.03,18,"45.7275, 9.7127"
3841,AAA00353656109378739,3444,2237,2375,0,11924,4115,96474,457275,97127,297,1794,9826,56,0,0,0,10,17,0,639,11/7/22 6.18,18,"45.7275, 9.7127"
3842,AAA00353656109378739,3438,2231,2362,0,11924,4135,96508,457275,97127,297,1858,9828,56,0,292,22,19,28,0,630,11/7/22 6.33,19,"45.7275, 9.7127"
3843,AAA00353656109378739,3443,2231,2450,0,11924,4122,96543,457275,97127,297,1893,9828,55,0,292,14,14,20,0,625,11/7/22 6.48,19,"45.7275, 9.7127"
3844,AAA00353656109378739,3441,2231,2393,0,11924,4128,96543,457275,97127,297,1974,9830,55,0,0,11,15,28,0,508,11/7/22 7.03,20,"45.7275, 9.7127"
3845,AAA00353656109378739,3433,2231,2375,0,11924,4128,96543,457275,97127,297,2176,9831,53,0,0,38,16,38,0,738,11/7/22 7.18,22,"45.7275, 9.7127"
3846,AAA00353656109378739,3430,2237,2375,0,11793,4122,96577,457275,97127,297,2231,9832,51,0,292,10,21,44,0,681,11/7/22 7.33,22,"45.7275, 9.7127"
3847,AAA00353656109378739,3424,2250,2381,0,11924,4142,96577,457275,97127,297,2216,9834,50,0,67,28,20,28,67,604,11/7/22 7.48,22,"45.7275, 9.7127"
3848,AAA00353656109378739,3428,2268,2400,0,11924,4142,96543,457275,97127,297,2251,9834,49,0,67,2,11,18,0,737,11/7/22 8.03,23,"45.7275, 9.7127"
3849,AAA00353656109378739,3426,2281,2412,0,11924,4122,96577,457275,97127,297,2324,9834,48,0,22,0,10,22,0,890,11/7/22 8.18,23,"45.7275, 9.7127"
3850,AAA00353656109378739,3428,2300,2431,0,11924,4142,96612,457275,97127,297,2380,9835,47,0,22,10,12,18,0,905,11/7/22 8.33,24,"45.7275, 9.7127"
3851,AAA00353656109378739,3419,2318,2443,0,11924,4128,96577,457275,97127,297,2477,9835,46,0,22,0,6,29,0,1144,11/7/22 8.49,25,"45.7275, 9.7127"
3852,AAA00353656109378739,3429,2337,2475,0,11924,4135,96508,457275,97127,297,2541,9836,45,0,67,26,15,30,0,829,11/7/22 9.04,25,"45.7275, 9.7127"
3853,AAA00353656109378739,3451,2362,2493,0,11793,4149,96543,457275,97127,297,2588,9835,43,0,292,14,9,16,0,1000,11/7/22 9.19,26,"45.7275, 9.7127"
3854,AAA00353656109378739,3432,2400,2525,0,11924,4115,96474,457275,97127,297,2711,9836,42,0,292,24,57,82,0,812,11/7/22 9.34,27,"45.7275, 9.7127"
3855,AAA00353656109378739,3433,2437,2568,0,11924,4122,96474,457275,97127,297,2975,9835,40,0,292,25,46,152,0,844,11/7/22 9.49,30,"45.7275, 9.7127"
3856,AAA00353656109378739,3425,2493,2625,0,11924,4128,96474,457276,97127,318,3096,9836,38,0,0,76,25,76,0,984,11/7/22 10.04,31,"45.7275, 9.7127"
3857,AAA00353656109378739,3431,2550,2675,0,11924,4142,96404,457276,97127,318,3174,9835,37,0,202,0,13,22,0,1220,11/7/22 10.19,32,"45.7275, 9.7127"
3858,AAA00353656109378739,3433,2612,2737,0,11924,4128,96439,457276,97127,318,3265,9835,36,0,292,88,57,88,292,1265,11/7/22 10.34,33,"45.7275, 9.7127"
3859,AAA00353656109378739,3432,2681,2893,0,11924,4128,96474,457276,97127,318,3396,9834,36,0,22,2,23,54,0,1405,11/7/22 10.49,34,"45.7275, 9.7127"
3860,AAA00353656109378739,3445,2750,2893,0,11924,4115,96404,457276,97127,318,3398,9834,35,0,22,40,40,82,0,1268,11/7/22 11.04,34,"45.7275, 9.7127"
3861,AAA00353656109378739,3435,2800,2931,0,11924,4128,96439,457276,97127,318,3492,9833,35,0,157,25,49,92,0,1297,11/7/22 11.19,35,"45.7275, 9.7127"
3862,AAA00353656109378739,3449,2856,2981,0,11924,4122,96439,457276,97127,318,3653,9833,33,0,22,4,16,34,0,1495,11/7/22 11.34,37,"45.7275, 9.7127"
3863,AAA00353656109378739,3449,2912,3037,0,11924,4128,96439,457276,97127,318,3821,9832,32,0,292,18,24,94,0,1503,11/7/22 11.50,38,"45.7275, 9.7127"
3864,AAA00353656109378739,3454,2962,3093,0,11924,4128,96508,457276,97127,318,3729,9833,31,0,0,48,51,132,0,1571,11/7/22 12.05,37,"45.7275, 9.7127"
3865,AAA00353656109378739,3454,3006,3131,0,11924,4135,96577,457276,97127,318,3844,9831,30,0,135,105,49,105,135,1622,11/7/22 12.20,38,"45.7275, 9.7127"
3866,AAA00353656109378739,3450,3056,3181,0,11858,4122,96474,457276,97127,318,3973,9832,30,0,135,18,19,60,0,1492,11/7/22 12.35,40,"45.7275, 9.7127"
3867,AAA00353656109378739,3458,3093,3218,0,11924,4122,96508,457276,97127,318,3900,9831,30,0,247,1,31,65,0,1415,11/7/22 12.50,39,"45.7275, 9.7127"
3868,AAA00353656109378739,3456,3143,3268,0,11924,4122,96474,457276,97127,318,4010,9830,29,0,247,32,14,32,247,1498,11/7/22 13.05,40,"45.7275, 9.7127"
3869,AAA00353656109378739,3482,3162,3287,0,11924,4135,96439,457276,97127,318,3597,9829,30,0,22,14,26,58,0,1493,11/7/22 13.20,36,"45.7275, 9.7127"
3870,AAA00353656109378739,3484,3175,3300,0,11858,4108,96439,457276,97127,318,3745,9828,30,0,67,67,31,67,67,1557,11/7/22 13.35,37,"45.7275, 9.7127"
3871,AAA00353656109378739,3483,3187,3312,0,11924,4128,96474,457276,97127,318,3989,9828,30,0,67,31,30,88,0,1643,11/7/22 13.50,40,"45.7275, 9.7127"
3872,AAA00353656109378739,3460,3200,3337,0,11924,4128,96404,457276,97127,,3819,9827,29,0,247,1,22,62,0,1552,11/7/22 14.05,38,"45.7275, 9.7127"
3873,AAA00353656109378739,3470,3206,3331,0,11924,4135,96474,457276,97127,,4002,9826,28,0,337,19,28,88,0,1592,11/7/22 14.21,40,"45.7275, 9.7127"
3874,AAA00353656109378739,3463,3206,3331,0,11924,4128,96404,457276,97127,,4130,9825,28,0,202,49,36,64,0,1542,11/7/22 14.36,41,"45.7275, 9.7127"
3875,AAA00353656109378739,3465,3206,3425,0,11924,4108,96439,457276,97127,,4001,9825,27,0,157,32,31,63,0,1525,11/7/22 14.51,40,"45.7275, 9.7127"
3876,AAA00353656109378739,3476,3200,3350,0,11924,4128,96404,457276,97127,,3827,9824,28,0,22,60,56,136,0,1533,11/7/22 15.06,38,"45.7275, 9.7127"
3877,AAA00353656109378739,3472,3187,3312,0,11924,4128,96370,457276,97127,,3508,9823,28,0,202,11,42,94,0,1498,11/7/22 15.21,35,"45.7275, 9.7127"
3878,AAA00353656109378739,3458,3175,3300,0,11924,4122,96439,457276,97127,,3177,9822,31,0,337,20,31,66,0,1362,11/7/22 15.36,32,"45.7275, 9.7127"
3879,AAA00353656109378739,3454,3162,3293,0,11924,4122,96335,457276,97127,,3093,9821,32,0,292,36,29,57,0,1377,11/7/22 15.51,31,"45.7275, 9.7127"
3880,AAA00353656109378739,3444,3156,3287,0,11858,4135,96301,457276,97127,,3097,9819,33,0,292,16,11,20,0,1282,11/7/22 16.06,31,"45.7275, 9.7127"
3881,AAA00353656109378739,3475,3137,3268,0,11924,4122,96266,457276,97127,,3033,9818,33,0,67,36,36,115,0,1262,11/7/22 16.21,30,"45.7275, 9.7127"
3882,AAA00353656109378739,3460,3125,3256,0,11924,4128,96370,457276,97127,,3057,9818,34,0,67,120,31,120,67,1263,11/7/22 16.36,31,"45.7275, 9.7127"
3883,AAA00353656109378739,3470,3118,3250,0,11924,4122,96335,457276,97127,,2993,9816,34,0,0,21,29,56,0,1133,11/7/22 16.52,30,"45.7275, 9.7127"
3884,AAA00353656109378739,3436,3112,3243,0,11924,4135,96301,457276,97127,,2995,9816,35,0,247,16,17,30,0,1152,11/7/22 17.07,30,"45.7275, 9.7127"
3885,AAA00353656109378739,3449,3106,3231,0,11924,4128,96266,457276,97127,,3005,9817,35,0,135,2,9,28,0,1130,11/7/22 17.22,30,"45.7275, 9.7127"
3886,AAA00353656109378739,3474,3100,3225,0,11858,4128,96197,457276,97127,,2977,9816,35,0,247,6,39,70,0,1411,11/7/22 17.37,30,"45.7275, 9.7127"
3887,AAA00353656109378739,3424,3093,3218,0,11924,4128,96163,457276,97127,,2969,9816,35,0,0,2,25,64,0,1900,11/7/22 17.52,30,"45.7275, 9.7127"
3888,AAA00353656109378739,3572,3087,3218,0,11924,4142,96163,457276,97127,286,2915,9815,36,0,67,12,44,90,0,2878,11/7/22 18.07,29,"45.7275, 9.7127"
3889,AAA00353656109378739,3453,3075,3200,0,11924,4135,96163,457276,97127,286,2915,9815,36,0,202,24,54,143,0,2921,11/7/22 18.22,29,"45.7275, 9.7127"
3890,AAA00353656109378739,3473,3068,3193,0,11989,4115,96163,457276,97127,286,2921,9815,36,0,202,8,41,92,0,2319,11/7/22 18.37,29,"45.7275, 9.7127"
